name,lat,lon
Trường Đại học Nguyễn Tất Thành (cơ sở Quận 12)),10.85977705,106.69465680750528
Trường Đại học Nguyễn Tất Thành (cơ sở Thành phố Thủ Đức),10.8377639,106.80957573085625
Trường Đại học Ngân hàng Thành phố Hồ Chí Minh,10.770299300000001,106.70405750122725
Trường Đại học Ngân hàng Thành phố Hồ Chí Minh,10.85719885,106.76219569999321
Trường Đại học Nông Lâm Thành phố Hồ Chí Minh,10.8723254,106.78897779839835
Trường Đại học Quản lý và Công nghệ Thành phố Hồ Chí Minh (UMT),10.7740881,106.7980152
Trường Đại học RMIT Việt Nam,10.729755149999999,106.69401198787065
Trường Đại học Sài Gòn (cơ sở 3),10.77960925,106.68855496677642
Trường Đại học Sài Gòn – cơ sở 1,10.7790693,106.68363629592108
Trường Đại học Sài Gòn – cơ sở chính,10.7597031,106.6817595402189
Trường Đại học Sân khấu - Điện ảnh Thành phố Hồ Chí Minh,10.7656221,106.68930959862955
Trường Đại học Sư phạm Thành phố Hồ Chí Minh,10.7614399,106.68215374038462
Trường Đại học Sư phạm Thành phố Hồ Chí Minh (cơ sở 2),10.7870527,106.68104015639031
Trường Đại học Thuỷ Lợi - Cơ sở 2,10.79274565,106.70634913595427
Trường Đại học Thể dục Thể thao Thành phố Hồ Chí Minh,10.87205595,106.79578108871866
Trường Đại học Tài chính - Maketing,10.7983861,106.66830509728965
Trường Đại học Tài chính - Marketing,10.811081699999999,106.68036639565
Trường Đại học Tài chính - Marketing,10.8148672,106.81018394876571
Trường Đại học Tài chính - Marketing,10.848652300000001,106.79230266100267
Trường Đại học Tài nguyên và Môi trường Thành phố Hồ Chí Minh,10.79664475,106.66677566571508
Trường Đại học Tôn Đức Thắng,10.7320052,106.69846544359132
Trường Đại học Văn Hiến,10.7841781,106.64127547413784
Trường Đại học Văn Hiến (cơ sở Hùng Hậu),10.708657800000001,106.64388721086064
Trường Đại học Văn Lang,10.8273194,106.69964304801455
Trường Đại học Văn hoá Thành phố Hồ Chí Minh - cơ sở 2,10.82198835,106.77044046755998
Trường Đại học Y Khoa Phạm Ngọc Thạch,10.77288675,106.6661880094132
Trường Đại học Y khoa Phạm Ngọc Thạch (cơ sở 2),10.70940255,106.57877305150257
UEF - Đại học Kinh Tế Tài Chính,10.79906955,106.706742271282
Đại Học Hoa Sen - Cơ Sở Quang Trung 2,10.8566802,106.62524672271164
Đại Học Mở Thành phố Hồ Chí Minh - Mai Thị Lựu,10.7902129,106.700297
Đại Học Nguyễn Tất Thành - Cơ Sở Nguyễn Hữu Thọ,10.7432646,106.7017459
Đại Học Nông Lâm Thành phố Hồ Chí Minh,10.8710319,106.79145
Đại học Cảnh sát Nhân dân Thành phố Hồ Chí Minh,10.85897265,106.75536370686407
Đại học Hoa Sen Cơ sở Soongsil,10.856892,106.6300337
Đại học Kinh tế Thành phố Hồ Chí Minh (cơ sở Nguyễn Văn Linh),10.706016349999999,106.64069785496375
Đại học Kinh tế Thành phố Hồ Chí Minh - Cơ sở A,10.783014099999999,106.6948927124691
Đại học Kinh tế Thành phố Hồ Chí Minh - Cơ sở H,10.7961027,106.6723052912696
